Species,Sample Type,Unique Sample ID,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths Collected,Sex,Length ME-fork,Length ME-Afin,Whole fish (Y/N),Fishery (Fed/State),AGE ,SUBSAMPLED FOR ORIGIN? ,Sub Sample Row,Sub Sample Fish #,Origin    (H/W),
Sockeye,Grab,19DO151A6,19DO151,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,38,Farnham,8/7/2019,8/7/2019,10,32,A,6,2,F,527,399,Y,F,1.3,,,,,
Sockeye,Grab,19DO151A7,19DO151,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,38,Farnham,8/7/2019,8/7/2019,10,32,A,7,2,M,555,421,Y,F,1.3,19SS106,B,8,W,
Sockeye,Grab,19DO151A8,19DO151,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,38,Farnham,8/7/2019,8/7/2019,10,32,A,8,1,F,519,407,Y,F,1.3,,,,,
Sockeye,Grab,19DO152A1,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,1,2,M,485,365,Y,F,E4,,,,,
Sockeye,Grab,19DO152A2,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,2,2,F,443,336,Y,F,1.3,19SS106,B,9,W,
Sockeye,Grab,19DO152A3,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,3,2,F,521,390,Y,F,1.3,,,,,
Sockeye,Grab,19DO152A4,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,4,2,M,542,417,Y,F,1.3,19SS106,B,10,H,
Sockeye,Grab,19DO152A5,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,5,2,F,475,344,Y,F,2.3,19SS106,B,11,W,
Sockeye,Grab,19DO152A6,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,6,2,F,473,358,Y,F,0.3,,,,,
Sockeye,Grab,19DO152A7,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,7,2,F,515,391,Y,F,1.2,,,,,
Sockeye,Grab,19DO152A8,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,8,2,M,522,395,Y,F,2.3,19SS106,B,12,W,
Sockeye,Grab,19DO152A9,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,9,2,F,516,383,Y,F,1.3,,,,,
Sockeye,Grab,19DO152A10,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,10,2,M,572,434,Y,F,1.3,19SS106,C,1,W,
Sockeye,Grab,19DO152A11,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,11,1,M,464,353,Y,F,0.3,,,,,
Sockeye,Grab,19DO152A12,19DO152,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,12,Other,8/7/2019,8/7/2019,10,32,A,12,2,M,601,457,Y,F,2.3,,,,,
Sockeye,Grab,19DO041A1,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,1,2,UNK,508,393,N,UNK,1.3,,,,,
Sockeye,Grab,19DO041A2,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,2,2,M,545,415,N,UNK,1.3,,,,,
Sockeye,Grab,19DO041A3,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,3,2,M,544,411,N,S,1.2,19SS006,A,1,W,
Sockeye,Grab,19DO041A4,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,4,2,UNK,518,392,N,S,1.3,,,,,
Sockeye,Grab,19DO041A5,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,5,2,M,566,431,N,S,E4,,,,,
Sockeye,Grab,19DO041A6,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,6,2,M,570,436,N,S,1.3,19SS006,A,2,H,
Sockeye,Grab,19DO041A7,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,7,2,M,531,402,N,S,1.3,,,,,
Sockeye,Grab,19DO041A8,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,8,2,M,508,386,N,S,2.2,,,,,
Sockeye,Grab,19DO041A9,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,9,2,F,558,425,N,S,1.3,,,,,
Sockeye,Grab,19DO041A10,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,10,2,M,540,414,N,S,1.3,,,,,
Sockeye,Grab,19DO041A11,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,11,2,M,519,385,N,S,E4,,,,,
Sockeye,Grab,19DO041A12,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,A,12,2,M,508,389,N,S,1.3,19SS006,A,3,W,
Sockeye,Grab,19DO041B1,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,1,2,M,563,425,Y,S,1.3,19SS006,A,4,W,
Sockeye,Grab,19DO041B2,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,2,1,M,548,403,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B3,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,3,2,M,577,443,Y,S,1.3,19SS006,A,5,W,
Sockeye,Grab,19DO041B4,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,4,2,F,524,390,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B5,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,5,2,F,548,423,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B6,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,6,2,F,498,380,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B7,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,7,1,F,528,396,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B8,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,8,2,M,514,396,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B9,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,9,2,F,521,399,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B10,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,10,2,F,523,405,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B11,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,11,2,F,545,415,Y,S,1.3,,,,,
Sockeye,Grab,19DO041B12,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,B,12,2,F,537,408,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C1,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,1,2,M,504,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C2,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,2,2,M,531,404,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C3,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,3,2,F,466,355,Y,S,2.2,,,,,
Sockeye,Grab,19DO041C4,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,4,2,F,505,391,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C5,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,5,1,F,493,371,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C6,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,6,2,F,510,395,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C7,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,7,2,F,526,403,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C8,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,8,2,F,519,393,Y,S,1.3,19SS006,A,6,W,
Sockeye,Grab,19DO041C9,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,9,2,M,509,384,Y,S,1.3,19SS006,A,7,W,
Sockeye,Grab,19DO041C10,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,10,2,F,494,375,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C11,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,11,2,F,479,363,Y,S,1.3,,,,,
Sockeye,Grab,19DO041C12,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,C,12,2,F,504,386,Y,S,1.2,,,,,
Sockeye,Grab,19DO041D1,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,1,2,M,498,385,Y,S,1.3,,,,,
Sockeye,Grab,19DO041D2,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,2,2,F,512,376,Y,S,2.3,,,,,
Sockeye,Grab,19DO041D3,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,3,2,F,502,384,Y,S,E4,,,,,
Sockeye,Grab,19DO041D4,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,4,2,M,490,356,Y,S,1.3,,,,,
Sockeye,Grab,19DO041D5,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,5,2,F,482,362,Y,S,2.3,19SS006,A,8,H,
Sockeye,Grab,19DO041D6,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,6,1,F,494,370,Y,S,1.2,,,,,
Sockeye,Grab,19DO041D7,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,7,2,F,475,368,Y,S,1.3,19SS006,A,9,W,
Sockeye,Grab,19DO041D8,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,8,1,F,512,385,Y,S,1.2,,,,,
Sockeye,Grab,19DO041D9,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,9,2,F,520,405,Y,S,1.3,19SS006,A,10,H,
Sockeye,Grab,19DO041D10,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,10,2,F,518,392,Y,S,1.3,19SS006,A,11,W,
Sockeye,Grab,19DO041D11,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,11,1,F,479,361,Y,S,1.3,,,,,
Sockeye,Grab,19DO041D12,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,D,12,1,F,528,412,Y,S,1.3,,,,,
Sockeye,Grab,19DO041E1,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,1,2,M,545,407,Y,S,1.3,,,,,
Sockeye,Grab,19DO041E2,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,2,2,F,509,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO041E3,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,3,2,M,512,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO041E4,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,4,2,M,522,405,Y,S,1.2,,,,,
Sockeye,Grab,19DO041E5,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,5,2,M,543,416,Y,S,1.2,,,,,
Sockeye,Grab,19DO041E6,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,6,2,M,483,364,Y,S,1.3,19SS006,A,12,H,
Sockeye,Grab,19DO041E7,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,7,2,F,524,396,Y,S,1.3,,,,,
Sockeye,Grab,19DO041E8,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,8,2,F,548,416,Y,S,2.3,,,,,
Sockeye,Grab,19DO041E9,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,9,2,F,514,390,Y,S,E4,19SS006,B,1,W,
Sockeye,Grab,19DO041E10,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,10,2,M,546,415,Y,S,2.3,,,,,
Sockeye,Grab,19DO041E11,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,11,2,F,506,386,Y,S,1.2,,,,,
Sockeye,Grab,19DO041E12,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,E,12,2,F,505,374,Y,S,1.3,,,,,
Sockeye,Grab,19DO041F1,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,1,2,M,475,357,Y,S,1.3,19SS006,B,2,W,
Sockeye,Grab,19DO041F2,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,2,2,F,505,375,Y,S,1.3,,,,,
Sockeye,Grab,19DO041F3,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,3,2,F,533,407,Y,S,1.3,,,,,
Sockeye,Grab,19DO041F4,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,4,1,F,533,400,Y,S,1.3,,,,,
Sockeye,Grab,19DO041F5,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,5,2,M,570,428,N,S,1.3,,,,,
Sockeye,Grab,19DO041F6,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,6,2,F,525,393,N,S,1.3,,,,,
Sockeye,Grab,19DO041F7,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,7,2,F,492,376,N,S,1.3,,,,,
Sockeye,Grab,19DO041F8,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,8,2,F,538,402,N,S,1.3,,,,,
Sockeye,Grab,19DO041F9,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,9,2,F,451,343,N,S,1.2,,,,,
Sockeye,Grab,19DO041F10,19DO041,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,8/8/2019,8/8/2019,10,32,F,10,2,M,512,385,N,S,1.3,19SS006,B,3,W,
Sockeye,Grab,19DO043A1,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,1,2,M,555,420,Y,S,1.3,19SS006,B,12,H,
Sockeye,Grab,19DO043A2,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,2,2,F,527,398,Y,S,1.3,19SS006,C,1,H,
Sockeye,Grab,19DO043A3,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,3,1,M,533,404,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A4,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,4,2,F,495,372,Y,S,0.3,19SS006,C,2,H,
Sockeye,Grab,19DO043A5,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,5,2,F,513,389,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A6,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,6,2,M,510,390,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A7,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,7,2,F,506,373,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A8,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,8,2,F,500,366,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A9,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,9,2,F,509,387,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A10,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,10,2,F,507,377,Y,S,1.3,,,,,
Sockeye,Grab,19DO043A11,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,11,2,M,518,389,Y,S,2.2,,,,,
Sockeye,Grab,19DO043A12,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,A,12,2,F,536,400,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B1,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,1,2,F,518,390,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B2,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,2,2,F,552,441,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B3,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,3,2,M,539,402,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B4,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,4,2,F,496,368,Y,S,2.3,,,,,
Sockeye,Grab,19DO043B5,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,5,2,M,545,422,Y,S,1.3,19SS006,C,3,W,
Sockeye,Grab,19DO043B6,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,6,1,F,504,390,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B7,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,7,2,F,519,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B8,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,8,2,F,524,397,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B9,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,9,2,F,513,386,Y,S,2.3,,,,,
Sockeye,Grab,19DO043B10,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,10,2,F,520,387,Y,S,1.3,,,,,
Sockeye,Grab,19DO043B11,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,11,2,M,506,381,Y,S,1.3,19SS006,C,4,W,
Sockeye,Grab,19DO043B12,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,B,12,2,M,505,385,Y,S,1.3,,,,,
Sockeye,Grab,19DO043C1,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,1,2,M,540,409,Y,S,2.2,,,,,
Sockeye,Grab,19DO043C2,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,2,2,M,550,424,Y,S,1.3,,,,,
Sockeye,Grab,19DO043C3,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,3,2,F,526,393,Y,S,1.3,,,,,
Sockeye,Grab,19DO043C4,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,4,2,F,532,406,Y,S,E4,19SS006,C,5,W,
Sockeye,Grab,19DO043C5,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,5,2,F,520,392,Y,S,2.3,,,,,
Sockeye,Grab,19DO043C6,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,6,2,M,520,397,Y,S,1.3,,,,,
Sockeye,Grab,19DO043C7,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,7,2,F,488,364,Y,S,E4,19SS006,C,6,H,
Sockeye,Grab,19DO043C8,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,8,2,M,517,393,Y,S,2.3,,,,,
Sockeye,Grab,19DO043C9,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,9,2,M,481,356,Y,S,0.3,,,,,
Sockeye,Grab,19DO043C10,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,10,2,M,507,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO043C11,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,11,2,M,440,334,Y,S,1.2,,,,,
Sockeye,Grab,19DO043C12,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,C,12,2,F,470,353,Y,S,1.3,,,,,
Sockeye,Grab,19DO043D1,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,1,2,F,538,417,Y,S,1.3,,,,,
Sockeye,Grab,19DO043D2,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,2,2,F,546,408,Y,S,2.3,,,,,
Sockeye,Grab,19DO043D3,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,3,2,M,531,401,Y,S,1.3,,,,,
Sockeye,Grab,19DO043D4,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,4,2,F,503,372,Y,S,1.3,,,,,
Sockeye,Grab,19DO043D5,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,5,2,F,537,407,N,S,1.3,,,,,
Sockeye,Grab,19DO043D6,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,6,2,M,523,394,N,S,E4,19SS006,C,7,H,
Sockeye,Grab,19DO043D7,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,7,2,M,504,378,N,S,1.3,,,,,
Sockeye,Grab,19DO043D8,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,8,1,M,556,413,N,S,1.3,,,,,
Sockeye,Grab,19DO043D9,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,9,2,F,506,387,N,S,1.3,19SS006,C,8,H,
Sockeye,Grab,19DO043D10,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,10,1,M,581,441,N,S,1.3,,,,,
Sockeye,Grab,19DO043D11,19DO043,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,8/8/2019,8/8/2019,10,32,D,11,2,F,556,428,N,S,1.2,,,,,
